Scenario - GoNoGo_Modifiziert
Logfile written - 05/23/2018 12:06:19

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

122	0	Text Input	122	9102	9102	0
122	0	Text Input	1	13596	13596	0
122	1	Response	2	772005	758172	0
122	2	Response	2	819884	47712	0
122	4	Response	2	898044	52871	0
122	5	Response	2	939363	41189	0
122	7	Response	2	975723	11049	0
122	8	Response	2	996003	20162	0
122	10	Response	2	1038482	17141	0
122	11	Response	2	1060002	21327	0
122	13	Response	2	1103802	18460	0
122	14	Response	2	1595516	491694	0
122	15	Response	2	1654595	58915	0
122	17	Response	2	1744634	19787	0
122	18	Response	2	1776314	31660	0
122	20	Response	2	1847073	558	0
122	23	Response	1	1872713	1364	0
122	26	Response	1	1902872	5190	0
122	38	Response	1	2037431	10081	0
122	50	Response	1	2168869	8851	0
122	58	Response	1	2258189	8836	0
122	61	Response	2	2339267	54935	0
122	62	Response	2	2402387	63034	0
122	63	Response	2	2439306	29786	0
122	64	Response	2	2473306	33973	0
122	65	Response	2	2536105	62751	0
122	66	Response	2	2583745	40223	0
122	68	Response	1	2598784	6262	0
122	72	Response	1	2648664	5808	0
122	76	Response	1	2696184	6661	0
122	84	Response	1	2792502	5812	0
122	88	Response	1	2824782	5925	0
122	96	Response	1	2922141	8616	0
122	100	Response	1	2961941	5749	0
122	104	Response	1	3011900	7541	0
122	107	Response	2	3115259	79566	0
122	108	Response	2	3155978	40618	0
122	110	Response	2	3226417	223	0
122	111	Response	2	3240897	14369	0
122	112	Response	2	3300457	59429	0
122	113	Response	1	3331176	19981	0
122	113	Response	2	3338296	27100	0
122	115	Response	1	3358536	5007	0
122	127	Response	1	3477095	6399	0
122	135	Response	1	3561574	5710	0
122	143	Response	1	3651053	8188	0
122	147	Response	1	3683372	4007	0
122	155	Response	1	3786291	9092	0
122	162	Response	2	3882250	32383	0
122	164	Response	2	3969249	16715	0
122	165	Response	2	4026968	57601	0
122	167	Response	2	4150647	53445	0
122	178	Response	1	4265646	3276	0
122	181	Response	1	4302846	4808	0
122	190	Response	1	4393004	1133	0
122	193	Response	1	4439004	9132	0
122	197	Response	1	4475603	6064	0
122	201	Response	1	4526363	7657	0
122	209	Response	1	4612962	7755	0
122	213	Response	1	4650681	6974	0
122	216	Response	2	4693121	27080	0
122	217	Response	2	4762520	69313	0
122	218	Response	2	4799920	36545	0
122	219	Response	2	4833439	33397	0
122	221	Response	2	4916078	12369	0
122	227	Response	1	4967917	5874	0
122	231	Response	1	5016357	5313	0
122	240	Response	1	5109636	4425	0
122	243	Response	1	5142396	6684	0
122	256	Response	1	5292394	181	0
122	260	Response	1	5347153	4107	0
122	267	Response	1	5417313	5599	0
122	270	Response	2	5454752	22038	0
122	271	Response	2	5524072	69191	0
122	272	Response	2	5565191	40143	0
122	273	Response	2	5580591	15375	0
122	275	Response	2	5657030	6147	0
122	285	Response	1	5764229	5845	0
122	293	Response	1	5843508	5290	0
122	301	Response	1	5934827	7442	0
122	305	Response	1	5973386	5501	0
122	313	Response	1	6052505	7786	0
122	321	Response	1	6151984	5764	0
122	324	Response	2	6185617	17897	0
