Scenario - GoNoGo_Modifiziert
Logfile written - 07/05/2018 09:01:07

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

470	0	Text Input	470	24251	24251	0
470	0	Text Input	1	39465	39465	0
470	1	Response	2	629213	589582	0
470	2	Response	2	674881	45539	0
470	4	Response	2	732867	32691	0
470	5	Response	2	748499	15489	0
470	6	Response	2	772236	23559	0
470	7	Response	2	778890	5046	0
470	8	Response	2	797383	18372	0
470	10	Response	2	826997	4319	0
470	11	Response	2	846684	19506	0
470	13	Response	2	877650	5638	0
470	14	Response	2	887085	9418	0
470	15	Response	2	1164051	276872	0
470	16	Response	2	1222371	58188	0
470	17	Response	2	1252130	17780	0
470	18	Response	2	1278450	26285	0
470	19	Response	2	1345970	67452	0
470	20	Response	2	1384530	35844	0
470	24	Response	1	1409970	949	0
470	34	Response	1	1535249	5394	0
470	38	Response	1	1571088	5732	1
470	50	Response	1	1696608	5917	0
470	58	Response	1	1791087	8728	0
470	61	Response	2	1899327	78634	0
470	62	Response	2	1950206	50846	0
470	63	Response	2	1974686	5158	0
470	64	Response	2	2000126	25264	0
470	65	Response	2	2062206	62010	0
470	66	Response	2	2090445	20082	0
470	68	Response	1	2108685	9822	0
470	72	Response	1	2152524	5493	2
470	76	Response	1	2191725	7194	0
470	88	Response	1	2319324	9958	0
470	101	Response	1	2460763	1395	0
470	104	Response	1	2502603	9734	0
470	107	Response	2	2580285	61274	0
470	108	Response	2	2677402	97033	0
470	109	Response	2	2735561	58023	0
470	110	Response	2	2766041	18335	0
470	111	Response	2	2802601	36395	0
470	112	Response	2	2865640	62934	0
470	113	Response	2	2899560	26686	0
470	119	Response	1	2960920	7878	0
470	127	Response	1	3039880	7670	0
470	135	Response	1	3120839	6961	0
470	143	Response	1	3205719	6006	0
470	147	Response	1	3254198	5318	0
470	155	Response	1	3335158	5277	0
470	162	Response	2	3437157	25812	0
470	163	Response	2	3490677	53461	0
470	164	Response	2	3507477	93	0
470	165	Response	2	3539076	31526	0
470	166	Response	2	3600596	61378	0
470	167	Response	2	3634676	25291	0
470	177	Response	1	3732275	3556	0
470	185	Response	1	3833955	5400	0
470	197	Response	1	3961154	5263	0
470	206	Response	1	4044353	1629	0
470	213	Response	1	4122273	5880	0
470	216	Response	2	4165072	17346	0
470	217	Response	2	4215712	50486	0
470	218	Response	2	4236192	798	0
470	219	Response	2	4266912	30684	0
470	220	Response	2	4328912	61850	0
470	221	Response	2	4366031	28802	0
470	227	Response	1	4424991	5427	0
470	231	Response	1	4468431	5366	0
470	239	Response	1	4551550	4318	0
470	243	Response	1	4591390	4836	0
470	255	Response	1	4707149	6248	0
470	267	Response	1	4839948	5712	0
470	270	Response	2	4890268	19865	0
470	271	Response	2	4946668	56264	0
470	272	Response	2	4961468	896	0
470	273	Response	2	4986747	25176	0
470	274	Response	2	5046187	59282	0
470	275	Response	2	5070027	12954	0
470	277	Response	1	5087467	9727	0
470	285	Response	1	5179386	7979	0
470	289	Response	1	5214346	4104	1
470	297	Response	1	5294746	6670	0
470	301	Response	1	5332906	4830	0
470	305	Response	1	5374345	5768	0
470	317	Response	1	5494104	5359	0
470	321	Response	1	5542184	4938	0
470	324	Response	2	5621928	49015	0
