Scenario - GoNoGo_Modifiziert
Logfile written - 07/05/2018 12:41:37

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

475	0	Text Input	475	20946	20946	0
475	0	Text Input	1	28064	28064	0
475	1	Response	2	465434	437101	0
475	2	Response	2	491817	26337	0
475	4	Response	2	520749	3576	0
475	5	Response	2	538943	18103	0
475	6	Response	2	560952	21944	0
475	7	Response	2	567214	3040	0
475	8	Response	2	582384	15043	0
475	9	Response	2	606222	23715	0
475	10	Response	2	614154	6480	0
475	11	Response	2	626700	12359	0
475	13	Response	2	653800	1792	0
475	14	Response	2	660778	6961	0
475	15	Response	2	1269148	608306	0
475	17	Response	2	1349787	10603	0
475	18	Response	2	1376987	27135	0
475	19	Response	2	1445707	68688	0
475	20	Response	2	1470906	23720	0
475	23	Response	1	1492907	1053	0
475	31	Response	1	1592985	297	0
475	34	Response	1	1645145	8790	0
475	43	Response	1	1728425	1402	0
475	47	Response	1	1774345	321	0
475	54	Response	1	1849225	8366	0
475	61	Response	2	1960104	40078	0
475	62	Response	2	2018984	58790	0
475	63	Response	2	2039543	9182	0
475	64	Response	2	2080023	40328	0
475	66	Response	2	2151382	1020	0
475	68	Response	1	2170182	7653	0
475	72	Response	1	2200262	7065	0
475	76	Response	1	2238261	9231	0
475	84	Response	1	2327541	7843	0
475	92	Response	1	2423701	7668	0
475	97	Response	1	2467781	414	0
475	100	Response	1	2506981	8613	0
475	104	Response	1	2546260	7226	0
475	107	Response	2	2681399	112697	0
475	108	Response	2	2727938	46402	0
475	109	Response	2	2780418	52381	0
475	110	Response	2	2799538	1333	0
475	111	Response	2	2838098	38393	0
475	112	Response	2	2889298	51092	0
475	113	Response	2	2926817	18444	0
475	115	Response	1	2942177	7637	0
475	119	Response	1	2987457	7250	0
475	123	Response	1	3034576	9035	0
475	131	Response	1	3127696	6820	0
475	135	Response	1	3164816	9616	0
475	140	Response	1	3220976	431	0
475	147	Response	1	3305775	8897	0
475	151	Response	1	3346255	7376	0
475	155	Response	1	3378654	9275	0
475	159	Response	1	3409775	5561	0
475	162	Response	2	3469694	29501	0
475	163	Response	2	3538814	69118	0
475	164	Response	2	3566733	27018	0
475	165	Response	2	3596973	30091	0
475	166	Response	2	3659293	62243	0
475	167	Response	2	3680733	13516	0
475	174	Response	1	3747292	241	0
475	182	Response	1	3837292	1406	0
475	185	Response	1	3866172	7285	0
475	193	Response	1	3959452	9397	0
475	197	Response	1	3991931	9376	0
475	205	Response	1	4095130	9240	0
475	216	Response	2	4237050	27658	0
475	217	Response	2	4297609	60384	0
475	218	Response	2	4322489	15096	0
475	219	Response	2	4350569	28009	0
475	220	Response	2	4405929	55202	0
475	221	Response	2	4446728	25834	0
475	223	Response	1	4470888	8826	0
475	227	Response	1	4510968	9406	0
475	235	Response	1	4610727	8497	0
475	239	Response	1	4656487	7589	0
475	243	Response	1	4698406	8841	0
475	251	Response	1	4788566	8833	0
475	255	Response	1	4838726	9492	0
475	259	Response	1	4879526	10125	0
475	267	Response	1	4950165	9430	0
475	270	Response	2	4989604	19035	0
475	271	Response	2	5053685	63949	0
475	272	Response	2	5075604	15701	0
475	273	Response	2	5094724	18987	0
475	274	Response	2	5147523	52799	0
475	275	Response	2	5179203	14478	0
475	285	Response	1	5276003	7763	0
475	297	Response	1	5429202	8794	0
475	301	Response	1	5474162	9420	0
475	305	Response	1	5510482	8239	0
475	313	Response	1	5589601	7523	0
475	317	Response	1	5625841	8097	0
475	321	Response	1	5673841	7429	0
475	324	Response	2	5725477	25898	0
