Scenario - GoNoGo_Modifiziert
Logfile written - 04/27/2018 08:15:11

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

218	0	Text Input	218	19742	19742	0
218	0	Text Input	1	29867	29867	0
218	1	Response	2	1033400	1003233	0
218	2	Response	2	1095480	61969	0
218	4	Response	2	1141760	20915	0
218	5	Response	2	1183599	41755	0
218	7	Response	2	1223919	15073	0
218	8	Response	2	1265919	41906	0
218	10	Response	2	1302838	11658	0
218	11	Response	2	1348837	45824	0
218	13	Response	2	1385397	11216	0
218	14	Response	2	1595915	210401	0
218	15	Response	2	1688274	92258	0
218	16	Response	2	1749593	61243	0
218	17	Response	2	1930792	172274	0
218	18	Response	2	1991431	60621	0
218	19	Response	2	2024111	32590	0
218	20	Response	2	2070990	9302	0
218	24	Response	1	2104910	5055	0
218	34	Response	1	2222829	9639	0
218	43	Response	1	2309908	1051	0
218	59	Response	1	2498587	1894	0
218	61	Response	2	2593105	76412	0
218	63	Response	2	2663264	70	0
218	64	Response	2	2690664	27136	0
218	65	Response	2	2753543	62849	0
218	66	Response	2	2802023	41161	0
218	73	Response	1	2871462	766	0
218	76	Response	1	2912502	6138	0
218	88	Response	1	3027101	4569	0
218	96	Response	1	3115940	7741	0
218	101	Response	1	3162180	2313	0
218	104	Response	1	3200459	9259	0
218	107	Response	2	3286618	56418	0
218	108	Response	2	3332498	45797	0
218	109	Response	2	3396057	63522	0
218	110	Response	2	3456976	54274	0
218	111	Response	2	3519936	62899	0
218	112	Response	2	3588895	68858	0
218	113	Response	2	3630695	40490	0
218	116	Response	1	3656414	2709	0
218	119	Response	1	3690494	8789	0
218	132	Response	1	3838133	593	0
218	139	Response	1	3921172	7464	0
218	147	Response	1	4004531	9656	0
218	152	Response	1	4039730	1854	0
218	159	Response	1	4130690	6646	0
218	162	Response	2	4195529	39486	0
218	163	Response	2	4260248	64704	0
218	164	Response	2	4327368	61656	0
218	165	Response	2	4348607	21062	0
218	166	Response	2	4412447	63734	0
218	167	Response	2	4498566	79686	0
218	173	Response	1	4568685	6637	0
218	178	Response	1	4609925	543	0
218	185	Response	1	4706364	8314	0
218	189	Response	1	4749524	5307	0
218	197	Response	1	4822802	4418	0
218	209	Response	1	4957161	7276	0
218	216	Response	2	5045601	32381	0
218	217	Response	2	5107640	61920	0
218	218	Response	2	5213919	98032	0
218	219	Response	2	5230758	16703	0
218	220	Response	2	5294518	63630	0
218	221	Response	2	5399357	98301	0
218	227	Response	1	5455156	4599	0
218	235	Response	1	5534795	5904	0
218	243	Response	1	5611355	5295	0
218	251	Response	1	5696954	4394	0
218	255	Response	1	5737273	7213	0
218	263	Response	1	5827073	5844	0
218	267	Response	1	5870952	5724	0
218	270	Response	2	5927032	25636	0
218	272	Response	2	6010391	13161	0
218	273	Response	2	6037630	27067	0
218	274	Response	2	6103070	65339	0
218	275	Response	2	6170309	62411	0
218	289	Response	1	6332707	5140	0
218	298	Response	1	6415067	999	0
218	306	Response	1	6509985	2083	0
218	309	Response	1	6545745	9843	0
218	317	Response	1	6629864	5294	0
218	322	Response	1	6663144	73	0
218	324	Response	2	6720934	27196	0
