Scenario - GoNoGo_Modifiziert
Logfile written - 04/10/2018 10:13:44

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

91	0	Text Input	91	31016	31016	0
91	0	Text Input	1	932872	932872	0
91	1	Response	2	943894	10719	0
91	2	Response	2	978274	34265	0
91	4	Response	2	1015515	12172	0
91	5	Response	2	1027095	11419	0
91	7	Response	2	1054409	2066	0
91	8	Response	2	1076397	21887	0
91	10	Response	2	1116740	15063	0
91	11	Response	2	1126493	9649	0
91	13	Response	2	1177718	25874	0
91	14	Response	2	1187946	10102	0
91	15	Response	2	1502444	314433	0
91	16	Response	2	1557392	54878	0
91	16	Response	2	1564918	62404	0
91	17	Response	2	1574272	1590	0
91	18	Response	2	1630653	56347	0
91	20	Response	2	1767127	66277	0
91	24	Response	1	1792768	585	0
91	26	Response	1	1830048	5531	0
91	34	Response	1	1918407	8055	0
91	43	Response	1	2008246	394	0
91	51	Response	1	2104245	2558	0
91	61	Response	2	2370394	146206	0
91	63	Response	2	2457056	16366	0
91	64	Response	2	2473483	16293	0
91	66	Response	2	2551962	8271	0
91	69	Response	1	2578720	2195	0
91	76	Response	1	2667079	7887	0
91	84	Response	1	2753038	7512	0
91	92	Response	1	2843197	5836	0
91	101	Response	1	2922796	935	0
91	107	Response	2	3210279	218111	0
91	108	Response	2	3249266	38902	0
91	109	Response	2	3312013	62649	0
91	110	Response	2	3321766	2234	0
91	111	Response	2	3346773	24908	0
91	113	Response	2	3477842	60809	0
91	119	Response	1	3538549	7182	0
91	123	Response	1	3583949	7248	0
91	131	Response	1	3669668	4466	0
91	132	Response	1	3672587	2885	0
91	135	Response	1	3716587	8885	0
91	136	Response	1	3719107	2404	0
91	145	Response	1	3815707	4	0
91	148	Response	1	3849066	362	0
91	152	Response	1	3897545	3008	0
91	159	Response	1	3972945	4574	0
91	162	Response	2	4055710	62338	0
91	163	Response	2	4124097	68224	0
91	164	Response	2	4133849	7809	0
91	165	Response	2	4154726	20687	0
91	166	Response	2	4216916	62042	0
91	167	Response	2	4226748	1707	0
91	169	Response	1	4250462	8421	0
91	170	Response	1	4252541	2000	0
91	177	Response	1	4344661	5452	0
91	185	Response	1	4424420	8544	0
91	189	Response	1	4457260	9717	0
91	201	Response	1	4574658	5114	0
91	209	Response	1	4663617	7739	0
91	215	Response	1	4727336	2791	0
91	216	Response	2	4880458	135745	0
91	217	Response	2	4940582	60035	0
91	218	Response	2	4951843	1129	0
91	219	Response	2	4966680	14799	0
91	220	Response	2	5027754	61039	0
91	220	Response	2	5036234	69519	0
91	221	Response	2	5045589	8707	0
91	223	Response	1	5058373	4991	0
91	231	Response	1	5157612	7728	0
91	243	Response	1	5280891	8839	0
91	251	Response	1	5365769	8551	0
91	255	Response	1	5409409	5523	0
91	263	Response	1	5499688	6468	0
91	270	Response	2	5617081	56360	0
91	271	Response	2	5679029	61808	0
91	272	Response	2	5689337	1948	0
91	273	Response	2	5707272	17884	0
91	274	Response	2	5767315	59926	0
91	275	Response	2	5777463	75	0
91	285	Response	1	5875724	6501	0
91	289	Response	1	5917283	8226	0
91	301	Response	1	6068202	6476	0
91	305	Response	1	6114961	8735	0
91	310	Response	1	6152161	1435	0
91	317	Response	1	6239120	9726	0
91	322	Response	1	6280439	545	0
91	324	Response	2	6344090	43529	0
