Scenario - GoNoGo_Modifiziert
Logfile written - 04/26/2018 09:10:38

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

234	0	Text Input	234	25676	25676	0
234	0	Text Input	1	37239	37239	0
234	1	Response	2	1962048	1924548	0
234	2	Response	2	2009287	47101	0
234	4	Response	2	2098527	64173	0
234	5	Response	2	2132007	33319	0
234	7	Response	2	2182006	24651	0
234	8	Response	2	2190965	8777	0
234	9	Response	2	2208526	17503	0
234	9	Response	2	2213485	22463	0
234	10	Response	2	2235125	18936	0
234	11	Response	2	2253125	17936	0
234	12	Response	2	2273085	19895	0
234	13	Response	2	2282085	3728	0
234	14	Response	2	2426684	144494	0
234	15	Response	2	2461363	34505	0
234	16	Response	2	2518922	57397	0
234	17	Response	2	2537602	5910	0
234	18	Response	2	2639842	102149	0
234	19	Response	2	2706881	67038	0
234	20	Response	2	2731440	21579	0
234	24	Response	1	2763240	2712	0
234	29	Response	2	2815080	2051	0
234	36	Response	1	2894958	1595	0
234	39	Response	1	2935959	2262	0
234	44	Response	1	2983878	680	0
234	52	Response	1	3069877	5346	0
234	59	Response	1	3140476	777	0
234	61	Response	2	3388634	225935	0
234	62	Response	1	3416634	27933	0
234	63	Response	2	3467033	8164	0
234	64	Response	2	3509633	42430	0
234	65	Response	1	3555192	45489	0
234	66	Response	2	3588591	8721	0
234	70	Response	1	3618472	601	0
234	81	Response	1	3735951	3912	0
234	89	Response	1	3836229	3190	0
234	94	Response	1	3881069	7695	0
234	95	Response	2	3889589	1882	0
234	104	Response	1	4005068	6026	0
234	107	Response	2	4237986	205111	0
234	108	Response	1	4306705	68682	0
234	108	Response	2	4326624	88602	0
234	109	Response	1	4345664	18953	0
234	110	Response	2	4424704	27825	0
234	111	Response	2	4455263	30384	0
234	112	Response	1	4479383	24003	0
234	113	Response	2	4544502	18955	0
234	120	Response	1	4609102	1054	0
234	127	Response	1	4701261	9545	0
234	133	Response	1	4770060	22677	0
234	144	Response	1	4886099	1715	0
234	159	Response	1	5061577	9691	0
234	162	Response	2	5136937	59884	0
234	164	Response	2	5253215	45994	0
234	165	Response	2	5281815	28427	0
234	166	Response	1	5297375	15487	0
234	167	Response	2	5364095	12039	0
234	170	Response	1	5387494	437	0
234	176	Response	2	5454893	1836	0
234	189	Response	1	5605091	7366	0
234	191	Response	1	5623771	13379	0
234	198	Response	1	5705170	3611	0
234	202	Response	1	5761210	3983	0
234	215	Response	1	5885769	1041	0
234	216	Response	2	5984448	89553	0
234	218	Response	2	6066327	11597	0
234	219	Response	2	6130646	64250	0
234	220	Response	1	6173286	42556	0
234	221	Response	2	6209446	8548	0
234	223	Response	1	6231685	9453	0
234	228	Response	1	6286005	1106	0
234	235	Response	1	6393484	7417	0
234	245	Response	1	6489923	4688	0
234	255	Response	1	6597522	5453	0
234	264	Response	1	6671801	398	0
234	270	Response	2	6801240	66003	0
234	272	Response	2	6873199	1627	0
234	273	Response	2	6930678	57440	0
234	274	Response	1	6969278	38539	0
234	275	Response	1	7026597	25691	0
234	275	Response	2	7042837	41931	0
234	277	Response	1	7065396	9822	0
234	282	Response	1	7107637	1396	0
234	290	Response	1	7206396	1320	0
234	293	Response	1	7238636	8060	0
234	305	Response	1	7371074	7830	0
234	309	Response	1	7415673	8929	0
234	313	Response	1	7458793	10048	0
234	321	Response	1	7539512	9433	0
234	324	Response	2	7590630	20384	0
