Scenario - PCL program_pulse_manager example
Logfile written - 12/06/2018 20:49:10

Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

2	Response	1	432164	18561	0
2	Response	1	434004	20401	1
2	Response	1	435764	22161	0
2	Response	1	437524	23921	0
2	Response	1	439044	25441	1
2	Response	1	440884	27281	0
2	Sound	sound	441603	28000	1			28000		false_alarm	178
2	Response	1	442564	28961	0
2	Response	1	444389	30786	16
2	Response	1	446244	32641	0
2	Response	1	448084	34481	0
2	Response	1	450004	36401	1
2	Response	1	451684	38081	0
2	Response	1	453444	39841	0
2	Response	1	455044	41441	0
2	Response	1	456724	43121	0
2	Response	1	458404	44801	0
2	Response	1	460084	46481	0
2	Response	1	462003	48401	1
2	Response	1	463764	50161	0
2	Response	1	465604	52001	0
2	Response	1	467364	53761	1
2	Response	1	469524	55921	0
2	Sound	sound	470603	57000	1			57000		hit	195
2	Response	1	471444	57841	0
2	Response	1	473204	59601	1
2	Response	1	475044	61441	0
2	Response	1	476881	63278	3
2	Response	1	478804	65201	0
2	Response	1	480724	67121	0
2	Response	1	482644	69041	0
2	Response	1	484564	70961	0
2	Response	1	486244	72641	0
2	Response	1	488137	74535	27
2	Response	1	490084	76481	0
2	Response	1	492164	78561	0
2	Response	1	494084	80481	1
2	Sound	sound	495603	82000	1			82000		false_alarm	209
2	Response	1	496055	82452	29
2	Response	1	497844	84241	0
2	Response	1	499684	86081	0
2	Response	1	501364	87761	0
2	Response	1	503284	89681	0
2	Response	1	505204	91601	0
2	Response	1	507204	93601	0
2	Response	1	509124	95521	0
2	Response	1	511124	97521	0
2	Response	1	512884	99281	0
2	Response	1	515044	101441	0
2	Response	1	517284	103681	0
2	Response	1	519123	105521	0
2	Sound	sound	520603	107000	1			107000		false_alarm	223
2	Response	1	520884	107281	0
2	Response	1	522644	109041	0
2	Response	1	524724	111121	0
2	Response	1	526884	113281	0
2	Response	1	528804	115201	0
2	Response	1	530804	117201	0
2	Response	1	532714	119111	10
2	Response	1	534564	120961	0
2	Response	1	536644	123041	0
2	Response	1	538404	124801	0
2	Response	1	540210	126607	34
2	Response	1	542404	128801	1
2	Response	1	544164	130561	0
2	Response	1	545844	132241	0
2	Response	1	547604	134001	0
2	Sound	sound	548603	135000	1			135000		false_alarm	239
2	Response	1	549604	136001	0
2	Response	1	551684	138081	0
2	Response	1	553684	140081	0
2	Response	1	555685	142082	1
2	Response	1	557764	144161	1
2	Response	1	559364	145761	0
2	Response	1	561204	147601	0
2	Response	1	563124	149521	0
2	Response	1	564964	151361	0
2	Response	1	566724	153121	0
2	Response	1	568724	155121	0
2	Response	1	570564	156961	0
2	Response	1	572302	158699	23
2	Response	1	574324	160721	0
2	Response	1	576164	162561	0
2	Response	1	578084	164481	0
2	Sound	sound	578603	165000	1			165000		false_alarm	256
2	Response	1	580084	166481	0
2	Response	1	581922	168319	2
2	Response	1	583844	170241	0
2	Response	1	585844	172241	0
2	Response	1	587764	174161	0
2	Response	1	589684	176081	0
2	Response	1	591764	178161	0
2	Response	1	593844	180241	0
2	Response	1	595763	182161	0
2	Response	1	597684	184081	0
2	Response	1	599604	186001	0
2	Response	1	601684	188081	0
2	Sound	sound	603603	190000	1			190000		hit	269
2	Response	1	603604	190001	160
2	Response	1	605764	192161	0
2	Response	1	607684	194081	0
2	Response	1	609524	195921	0
2	Response	1	611523	197920	1
2	Response	1	613684	200081	0
2	Response	1	615603	202000	0
2	Response	1	617764	204161	1
2	Response	1	619843	206241	0
2	Video	video	620543	206941	1			206830		other	0
2	Response	1	622004	208401	0
2	Response	1	624004	210401	0
2	Response	1	625923	212321	1
2	Response	1	627843	214241	0
2	Response	1	629763	216161	1
2	Sound	sound	631603	218000	1			218000		hit	285
2	Response	1	631683	218081	0
2	Response	1	633683	220081	0
2	Response	1	635524	221921	1
2	Response	1	637363	223761	0
2	Response	1	639363	225761	0
2	Response	1	641203	227601	0
2	Response	1	643123	229520	0
2	Response	1	644963	231361	0
2	Response	1	646703	233100	22
2	Response	1	648369	234766	35
2	Response	1	650163	236560	0
2	Response	1	651924	238321	0
2	Response	1	653763	240161	0
2	Response	1	655523	241921	1
2	Response	1	657363	243761	0
2	Sound	sound	657603	244000	1			244000		false_alarm	301
2	Response	1	659283	245681	0
2	Response	1	661043	247440	0
2	Response	1	662883	249281	0
2	Response	1	664618	251015	26
2	Response	1	666403	252801	0
2	Response	1	668244	254641	0
2	Response	1	670163	256561	0
2	Response	1	671604	258001	0
2	Response	1	673923	260321	0
2	Response	1	675843	262241	0
2	Response	1	677763	264161	1
2	Response	1	679603	266001	0
2	Response	1	681523	267921	0
2	Response	1	683203	269601	0
2	Response	1	685203	271600	0
2	Response	1	686963	273361	0
2	Response	1	688724	275121	0
2	Response	1	690324	276721	0
2	Response	1	692243	278641	0
2	Response	1	694163	280560	0
2	Response	1	696163	282560	0
2	Response	1	698003	284401	1
2	Response	1	699843	286240	0
2	Response	1	701604	288001	0
2	Response	1	703283	289680	0
2	Response	1	704963	291361	0
2	Response	1	706563	292961	0
2	Response	1	708244	294641	0
2	Response	1	709923	296321	0
2	Response	1	711684	298081	0
2	Response	1	713363	299760	0
2	Response	1	715032	301429	12
2	Response	1	716803	303200	0
2	Response	1	718643	305040	0
2	Response	1	720323	306720	0
2	Response	1	722244	308641	0
2	Response	1	724084	310481	0
2	Response	1	725923	312320	1
2	Response	1	727763	314160	0
2	Response	1	729202	315599	2
2	Response	1	731043	317440	0
2	Response	1	732952	319349	12
2	Response	1	734803	321200	0
2	Response	1	736564	322961	0
2	Response	1	738243	324640	0
2	Response	1	740083	326480	0
2	Response	1	741843	328240	0
2	Response	1	743683	330080	0
2	Response	1	745443	331840	0
2	Response	1	747283	333680	0
2	Response	1	749123	335520	0
2	Response	1	751043	337440	0
2	Response	1	752803	339200	0
2	Response	1	754803	341200	0
2	Response	1	756483	342880	0
2	Response	1	758483	344880	0
2	Response	1	760243	346640	0
2	Response	1	762243	348640	0
2	Response	1	764163	350560	0
2	Response	1	766003	352400	0
2	Response	1	767843	354240	0
2	Response	1	769763	356160	0
2	Response	1	771763	358161	1
2	Response	1	773603	360000	0
2	Response	1	775523	361920	1
2	Response	1	777683	364080	0
2	Response	1	784963	371361	0
2	Quit		798483	384880	NA


{
   "app": "Presentation Version 20.2 Build 07.25.18",
   "device": "To Be Filled By O.E.M. To Be Filled By O.E.M.",
   "experiment": "{DC23946D-9824-436C-AC02-DAA073E16653}",
   "os": "Windows 10 64 bit",
   "package": "",
   "parameters": {
      "configuration": "Default configuration"
   },
   "scenario": "Oddball.sce",
   "subject": "",
   "timestamp": "2018/12/06 19:47:48 GMT"
}
